2025/10/13 16:30:02.027394 [INFO] Log Publish not set, skipping...
2025/10/13 16:50:01.052481 [INFO] Log Publish not set, skipping...
2025/10/13 17:10:01.210982 [INFO] Log Publish not set, skipping...
2025/10/13 17:30:01.243422 [INFO] Log Publish not set, skipping...
2025/10/13 17:50:01.275190 [INFO] Log Publish not set, skipping...
2025/10/13 18:10:01.681676 [INFO] Log Publish not set, skipping...
2025/10/13 18:30:01.778500 [INFO] Log Publish not set, skipping...
2025/10/13 18:50:01.847134 [INFO] Log Publish not set, skipping...
2025/10/13 19:10:01.076966 [INFO] Log Publish not set, skipping...
2025/10/13 19:30:01.127395 [INFO] Log Publish not set, skipping...
2025/10/13 19:50:01.158107 [INFO] Log Publish not set, skipping...
2025/10/13 20:10:01.434430 [INFO] Log Publish not set, skipping...
2025/10/13 20:30:01.463359 [INFO] Log Publish not set, skipping...
2025/10/13 20:50:01.529734 [INFO] Log Publish not set, skipping...
2025/10/13 21:10:01.879716 [INFO] Log Publish not set, skipping...
2025/10/13 21:30:01.931973 [INFO] Log Publish not set, skipping...
2025/10/13 21:50:01.983457 [INFO] Log Publish not set, skipping...
2025/10/13 22:10:01.408878 [INFO] Log Publish not set, skipping...
2025/10/13 22:30:01.435794 [INFO] Log Publish not set, skipping...
2025/10/13 22:50:01.485236 [INFO] Log Publish not set, skipping...
2025/10/13 23:10:01.837929 [INFO] Log Publish not set, skipping...
2025/10/13 23:30:01.886674 [INFO] Log Publish not set, skipping...
2025/10/13 23:50:01.924075 [INFO] Log Publish not set, skipping...
2025/10/14 00:10:01.287270 [INFO] Log Publish not set, skipping...
2025/10/14 00:30:01.332364 [INFO] Log Publish not set, skipping...
2025/10/14 00:50:01.383337 [INFO] Log Publish not set, skipping...
2025/10/14 01:10:01.639033 [INFO] Log Publish not set, skipping...
2025/10/14 01:30:01.667734 [INFO] Log Publish not set, skipping...
2025/10/14 01:50:01.704042 [INFO] Log Publish not set, skipping...
2025/10/14 02:10:01.191712 [INFO] Log Publish not set, skipping...
2025/10/14 02:30:01.237342 [INFO] Log Publish not set, skipping...
2025/10/14 02:50:01.258889 [INFO] Log Publish not set, skipping...
2025/10/14 03:10:01.620459 [INFO] Log Publish not set, skipping...
2025/10/14 03:30:01.658722 [INFO] Log Publish not set, skipping...
2025/10/14 03:50:01.691336 [INFO] Log Publish not set, skipping...
2025/10/14 04:10:01.233395 [INFO] Log Publish not set, skipping...
2025/10/14 04:30:01.271630 [INFO] Log Publish not set, skipping...
2025/10/14 04:50:01.300450 [INFO] Log Publish not set, skipping...
2025/10/14 05:10:01.645587 [INFO] Log Publish not set, skipping...
2025/10/14 05:30:01.692354 [INFO] Log Publish not set, skipping...
2025/10/14 05:50:01.868992 [INFO] Log Publish not set, skipping...
2025/10/14 06:10:01.142831 [INFO] Log Publish not set, skipping...
2025/10/14 06:30:01.167408 [INFO] Log Publish not set, skipping...
2025/10/14 06:50:01.220835 [INFO] Log Publish not set, skipping...
2025/10/14 07:10:01.638476 [INFO] Log Publish not set, skipping...
2025/10/14 07:30:01.681696 [INFO] Log Publish not set, skipping...
2025/10/14 07:50:01.707750 [INFO] Log Publish not set, skipping...
2025/10/14 08:10:01.091854 [INFO] Log Publish not set, skipping...
2025/10/14 08:30:01.117796 [INFO] Log Publish not set, skipping...
2025/10/14 08:50:01.133245 [INFO] Log Publish not set, skipping...
2025/10/14 09:10:01.427842 [INFO] Log Publish not set, skipping...
2025/10/14 09:30:01.455930 [INFO] Log Publish not set, skipping...
2025/10/14 09:50:01.527447 [INFO] Log Publish not set, skipping...
2025/10/14 10:10:01.944730 [INFO] Log Publish not set, skipping...
2025/10/14 10:30:01.979647 [INFO] Log Publish not set, skipping...
2025/10/14 10:50:02.024277 [INFO] Log Publish not set, skipping...
2025/10/14 11:10:01.148700 [INFO] Log Publish not set, skipping...
2025/10/14 11:30:01.198110 [INFO] Log Publish not set, skipping...
2025/10/14 11:50:01.236436 [INFO] Log Publish not set, skipping...
2025/10/14 12:10:01.587200 [INFO] Log Publish not set, skipping...
2025/10/14 12:30:01.644068 [INFO] Log Publish not set, skipping...
2025/10/14 12:50:01.678658 [INFO] Log Publish not set, skipping...
2025/10/14 13:10:02.041490 [INFO] Log Publish not set, skipping...
2025/10/14 13:30:01.059978 [INFO] Log Publish not set, skipping...
2025/10/14 13:50:01.075568 [INFO] Log Publish not set, skipping...
2025/10/14 14:10:01.252591 [INFO] Log Publish not set, skipping...
2025/10/14 14:30:01.280222 [INFO] Log Publish not set, skipping...
2025/10/14 14:50:01.300739 [INFO] Log Publish not set, skipping...
2025/10/14 15:10:01.655758 [INFO] Log Publish not set, skipping...
2025/10/14 15:30:01.702476 [INFO] Log Publish not set, skipping...
2025/10/14 15:50:01.740853 [INFO] Log Publish not set, skipping...
2025/10/14 16:10:01.128335 [INFO] Log Publish not set, skipping...
2025/10/14 16:30:01.148909 [INFO] Log Publish not set, skipping...
2025/10/14 16:50:01.189308 [INFO] Log Publish not set, skipping...
2025/10/14 17:10:01.527537 [INFO] Log Publish not set, skipping...
2025/10/14 17:30:01.573004 [INFO] Log Publish not set, skipping...
2025/10/14 17:50:01.610781 [INFO] Log Publish not set, skipping...
2025/10/14 18:10:02.031447 [INFO] Log Publish not set, skipping...
2025/10/14 18:30:01.053634 [INFO] Log Publish not set, skipping...
2025/10/14 18:50:01.073457 [INFO] Log Publish not set, skipping...
2025/10/14 19:10:01.321809 [INFO] Log Publish not set, skipping...
2025/10/14 19:30:01.416556 [INFO] Log Publish not set, skipping...
2025/10/14 19:50:01.448084 [INFO] Log Publish not set, skipping...
2025/10/14 20:10:01.861258 [INFO] Log Publish not set, skipping...
2025/10/14 20:30:01.891605 [INFO] Log Publish not set, skipping...
2025/10/14 20:50:01.926755 [INFO] Log Publish not set, skipping...
2025/10/14 21:10:01.274431 [INFO] Log Publish not set, skipping...
2025/10/14 21:30:01.312143 [INFO] Log Publish not set, skipping...
2025/10/14 21:50:01.358635 [INFO] Log Publish not set, skipping...
2025/10/14 22:10:01.778082 [INFO] Log Publish not set, skipping...
2025/10/14 22:30:01.850200 [INFO] Log Publish not set, skipping...
2025/10/14 22:50:01.901450 [INFO] Log Publish not set, skipping...
2025/10/14 23:10:01.339269 [INFO] Log Publish not set, skipping...
2025/10/14 23:30:01.371429 [INFO] Log Publish not set, skipping...
2025/10/14 23:50:01.400291 [INFO] Log Publish not set, skipping...
2025/10/15 00:10:01.887353 [INFO] Log Publish not set, skipping...
2025/10/15 00:30:01.928382 [INFO] Log Publish not set, skipping...
2025/10/15 00:50:02.015438 [INFO] Log Publish not set, skipping...
2025/10/15 01:10:01.206208 [INFO] Log Publish not set, skipping...
2025/10/15 01:30:01.247906 [INFO] Log Publish not set, skipping...
2025/10/15 01:50:01.287864 [INFO] Log Publish not set, skipping...
2025/10/15 02:10:01.577280 [INFO] Log Publish not set, skipping...
2025/10/15 02:30:01.718244 [INFO] Log Publish not set, skipping...
2025/10/15 02:50:01.770236 [INFO] Log Publish not set, skipping...
2025/10/15 03:10:01.057920 [INFO] Log Publish not set, skipping...
2025/10/15 03:30:01.073155 [INFO] Log Publish not set, skipping...
2025/10/15 03:50:01.087951 [INFO] Log Publish not set, skipping...
2025/10/15 04:10:01.224360 [INFO] Log Publish not set, skipping...
2025/10/15 04:30:01.257642 [INFO] Log Publish not set, skipping...
2025/10/15 04:50:01.280396 [INFO] Log Publish not set, skipping...
2025/10/15 05:10:01.548561 [INFO] Log Publish not set, skipping...
2025/10/15 05:30:01.598748 [INFO] Log Publish not set, skipping...
2025/10/15 05:50:01.639136 [INFO] Log Publish not set, skipping...
2025/10/15 06:10:01.153445 [INFO] Log Publish not set, skipping...
2025/10/15 06:30:01.189375 [INFO] Log Publish not set, skipping...
2025/10/15 06:50:01.211234 [INFO] Log Publish not set, skipping...
2025/10/15 07:10:01.569418 [INFO] Log Publish not set, skipping...
2025/10/15 07:30:01.663810 [INFO] Log Publish not set, skipping...
2025/10/15 07:50:01.729191 [INFO] Log Publish not set, skipping...
2025/10/15 08:10:01.216566 [INFO] Log Publish not set, skipping...
2025/10/15 08:30:01.263673 [INFO] Log Publish not set, skipping...
2025/10/15 08:50:01.310673 [INFO] Log Publish not set, skipping...
2025/10/15 09:10:01.686414 [INFO] Log Publish not set, skipping...
2025/10/15 09:30:01.728291 [INFO] Log Publish not set, skipping...
2025/10/15 09:50:01.758499 [INFO] Log Publish not set, skipping...
2025/10/15 10:10:01.068691 [INFO] Log Publish not set, skipping...
2025/10/15 10:30:01.111362 [INFO] Log Publish not set, skipping...
2025/10/15 10:50:01.137447 [INFO] Log Publish not set, skipping...
2025/10/15 11:10:01.515503 [INFO] Log Publish not set, skipping...
2025/10/15 11:30:01.572363 [INFO] Log Publish not set, skipping...
2025/10/15 11:50:01.607530 [INFO] Log Publish not set, skipping...
2025/10/15 12:10:01.078122 [INFO] Log Publish not set, skipping...
2025/10/15 12:30:01.094654 [INFO] Log Publish not set, skipping...
2025/10/15 12:50:01.112714 [INFO] Log Publish not set, skipping...
2025/10/15 13:10:01.343528 [INFO] Log Publish not set, skipping...
2025/10/15 13:30:01.378918 [INFO] Log Publish not set, skipping...
2025/10/15 13:50:01.433412 [INFO] Log Publish not set, skipping...
2025/10/15 14:10:01.729943 [INFO] Log Publish not set, skipping...
2025/10/15 14:30:01.775864 [INFO] Log Publish not set, skipping...
2025/10/15 14:50:01.808268 [INFO] Log Publish not set, skipping...
2025/10/15 15:10:01.182815 [INFO] Log Publish not set, skipping...
2025/10/15 15:30:01.227893 [INFO] Log Publish not set, skipping...
2025/10/15 15:50:01.259656 [INFO] Log Publish not set, skipping...
2025/10/15 16:10:01.543553 [INFO] Log Publish not set, skipping...
2025/10/15 16:30:01.597425 [INFO] Log Publish not set, skipping...
2025/10/15 16:50:01.647273 [INFO] Log Publish not set, skipping...
2025/10/15 17:10:01.961610 [INFO] Log Publish not set, skipping...
2025/10/15 17:30:02.007647 [INFO] Log Publish not set, skipping...
2025/10/15 17:50:01.031772 [INFO] Log Publish not set, skipping...
2025/10/15 18:10:01.171261 [INFO] Log Publish not set, skipping...
2025/10/15 18:30:01.194628 [INFO] Log Publish not set, skipping...
2025/10/15 18:50:01.220543 [INFO] Log Publish not set, skipping...
2025/10/15 19:10:01.471062 [INFO] Log Publish not set, skipping...
2025/10/15 19:30:01.513272 [INFO] Log Publish not set, skipping...
2025/10/15 19:50:01.577455 [INFO] Log Publish not set, skipping...
2025/10/15 20:10:01.017962 [INFO] Log Publish not set, skipping...
2025/10/15 20:30:01.037021 [INFO] Log Publish not set, skipping...
2025/10/15 20:50:01.051874 [INFO] Log Publish not set, skipping...
2025/10/15 21:10:01.168397 [INFO] Log Publish not set, skipping...
2025/10/15 21:30:01.193629 [INFO] Log Publish not set, skipping...
2025/10/15 21:50:01.239691 [INFO] Log Publish not set, skipping...
2025/10/15 22:10:01.590085 [INFO] Log Publish not set, skipping...
2025/10/15 22:30:01.624268 [INFO] Log Publish not set, skipping...
2025/10/15 22:50:01.669001 [INFO] Log Publish not set, skipping...
2025/10/15 23:10:01.931642 [INFO] Log Publish not set, skipping...
2025/10/15 23:30:01.957473 [INFO] Log Publish not set, skipping...
2025/10/15 23:50:02.001723 [INFO] Log Publish not set, skipping...
2025/10/16 00:10:01.520112 [INFO] Log Publish not set, skipping...
2025/10/16 00:30:01.558129 [INFO] Log Publish not set, skipping...
2025/10/16 00:50:01.677717 [INFO] Log Publish not set, skipping...
2025/10/16 01:10:02.004006 [INFO] Log Publish not set, skipping...
2025/10/16 01:30:01.020485 [INFO] Log Publish not set, skipping...
2025/10/16 01:50:01.035480 [INFO] Log Publish not set, skipping...
2025/10/16 02:10:01.158625 [INFO] Log Publish not set, skipping...
2025/10/16 02:30:01.194510 [INFO] Log Publish not set, skipping...
2025/10/16 02:50:01.256430 [INFO] Log Publish not set, skipping...
2025/10/16 03:10:01.581462 [INFO] Log Publish not set, skipping...
2025/10/16 03:30:01.637853 [INFO] Log Publish not set, skipping...
2025/10/16 03:50:01.674467 [INFO] Log Publish not set, skipping...
2025/10/16 04:10:01.079520 [INFO] Log Publish not set, skipping...
2025/10/16 04:30:01.102330 [INFO] Log Publish not set, skipping...
2025/10/16 04:50:01.134911 [INFO] Log Publish not set, skipping...
2025/10/16 05:10:01.525121 [INFO] Log Publish not set, skipping...
2025/10/16 05:30:01.561042 [INFO] Log Publish not set, skipping...
2025/10/16 05:50:01.588920 [INFO] Log Publish not set, skipping...
2025/10/16 06:10:02.034451 [INFO] Log Publish not set, skipping...
2025/10/16 06:30:01.053109 [INFO] Log Publish not set, skipping...
2025/10/16 06:50:01.068589 [INFO] Log Publish not set, skipping...
2025/10/16 07:10:01.352639 [INFO] Log Publish not set, skipping...
2025/10/16 07:30:01.395610 [INFO] Log Publish not set, skipping...
2025/10/16 07:50:01.441634 [INFO] Log Publish not set, skipping...
2025/10/16 08:10:01.820754 [INFO] Log Publish not set, skipping...
2025/10/16 08:30:01.851021 [INFO] Log Publish not set, skipping...
2025/10/16 08:50:01.899715 [INFO] Log Publish not set, skipping...
2025/10/16 09:10:01.305816 [INFO] Log Publish not set, skipping...
2025/10/16 09:30:01.388446 [INFO] Log Publish not set, skipping...
2025/10/16 09:50:01.464007 [INFO] Log Publish not set, skipping...
2025/10/16 10:10:01.728893 [INFO] Log Publish not set, skipping...
2025/10/16 10:30:01.783390 [INFO] Log Publish not set, skipping...
2025/10/16 10:50:01.831291 [INFO] Log Publish not set, skipping...
2025/10/16 11:10:01.289235 [INFO] Log Publish not set, skipping...
2025/10/16 11:30:01.367990 [INFO] Log Publish not set, skipping...
2025/10/16 11:50:01.407262 [INFO] Log Publish not set, skipping...
2025/10/16 12:10:02.012369 [INFO] Log Publish not set, skipping...
2025/10/16 12:30:01.038236 [INFO] Log Publish not set, skipping...
2025/10/16 12:50:01.053283 [INFO] Log Publish not set, skipping...
2025/10/16 13:10:01.307008 [INFO] Log Publish not set, skipping...
2025/10/16 13:30:01.343275 [INFO] Log Publish not set, skipping...
2025/10/16 13:50:01.374957 [INFO] Log Publish not set, skipping...
2025/10/16 14:10:01.875839 [INFO] Log Publish not set, skipping...
2025/10/16 14:30:01.948320 [INFO] Log Publish not set, skipping...
2025/10/16 14:50:02.000233 [INFO] Log Publish not set, skipping...
2025/10/16 15:10:01.279393 [INFO] Log Publish not set, skipping...
2025/10/16 15:30:01.329513 [INFO] Log Publish not set, skipping...
2025/10/16 15:50:01.384705 [INFO] Log Publish not set, skipping...
2025/10/16 16:10:01.824001 [INFO] Log Publish not set, skipping...
2025/10/16 16:30:01.854840 [INFO] Log Publish not set, skipping...
2025/10/16 16:50:01.888658 [INFO] Log Publish not set, skipping...
2025/10/16 17:10:01.270816 [INFO] Log Publish not set, skipping...
2025/10/16 17:30:01.300191 [INFO] Log Publish not set, skipping...
2025/10/16 17:50:01.379772 [INFO] Log Publish not set, skipping...
2025/10/16 18:10:01.834543 [INFO] Log Publish not set, skipping...
2025/10/16 18:30:01.853365 [INFO] Log Publish not set, skipping...
2025/10/16 18:50:01.882409 [INFO] Log Publish not set, skipping...
2025/10/16 19:10:01.144971 [INFO] Log Publish not set, skipping...
2025/10/16 19:30:01.169763 [INFO] Log Publish not set, skipping...
2025/10/16 19:50:01.199934 [INFO] Log Publish not set, skipping...
2025/10/16 20:10:01.639693 [INFO] Log Publish not set, skipping...
2025/10/16 20:30:01.678056 [INFO] Log Publish not set, skipping...
2025/10/16 20:50:01.703060 [INFO] Log Publish not set, skipping...
2025/10/16 21:10:01.110934 [INFO] Log Publish not set, skipping...
2025/10/16 21:30:01.135820 [INFO] Log Publish not set, skipping...
2025/10/16 21:50:01.166013 [INFO] Log Publish not set, skipping...
2025/10/16 22:10:01.544778 [INFO] Log Publish not set, skipping...
2025/10/16 22:30:01.683971 [INFO] Log Publish not set, skipping...
2025/10/16 22:50:01.788961 [INFO] Log Publish not set, skipping...
2025/10/16 23:10:01.223606 [INFO] Log Publish not set, skipping...
2025/10/16 23:30:01.277621 [INFO] Log Publish not set, skipping...
2025/10/16 23:50:01.320293 [INFO] Log Publish not set, skipping...
2025/10/17 00:10:01.691711 [INFO] Log Publish not set, skipping...
2025/10/17 00:30:01.732565 [INFO] Log Publish not set, skipping...
2025/10/17 00:50:01.763416 [INFO] Log Publish not set, skipping...
2025/10/17 01:10:01.204652 [INFO] Log Publish not set, skipping...
2025/10/17 01:30:01.254869 [INFO] Log Publish not set, skipping...
2025/10/17 01:50:01.293699 [INFO] Log Publish not set, skipping...
2025/10/17 02:10:01.599278 [INFO] Log Publish not set, skipping...
2025/10/17 02:30:01.629624 [INFO] Log Publish not set, skipping...
2025/10/17 02:50:01.662523 [INFO] Log Publish not set, skipping...
2025/10/17 03:10:01.067400 [INFO] Log Publish not set, skipping...
2025/10/17 03:30:01.114934 [INFO] Log Publish not set, skipping...
2025/10/17 03:50:01.145099 [INFO] Log Publish not set, skipping...
2025/10/17 04:10:01.377023 [INFO] Log Publish not set, skipping...
2025/10/17 04:30:01.412438 [INFO] Log Publish not set, skipping...
2025/10/17 04:50:01.453247 [INFO] Log Publish not set, skipping...
2025/10/17 05:10:01.943330 [INFO] Log Publish not set, skipping...
2025/10/17 05:30:01.981230 [INFO] Log Publish not set, skipping...
2025/10/17 05:50:02.022381 [INFO] Log Publish not set, skipping...
2025/10/17 06:10:01.205844 [INFO] Log Publish not set, skipping...
2025/10/17 06:30:01.257574 [INFO] Log Publish not set, skipping...
2025/10/17 06:50:01.294091 [INFO] Log Publish not set, skipping...
2025/10/17 07:10:01.853982 [INFO] Log Publish not set, skipping...
2025/10/17 07:30:01.912823 [INFO] Log Publish not set, skipping...
2025/10/17 07:50:01.950274 [INFO] Log Publish not set, skipping...
2025/10/17 08:10:01.312025 [INFO] Log Publish not set, skipping...
2025/10/17 08:30:01.350301 [INFO] Log Publish not set, skipping...
2025/10/17 08:50:01.404513 [INFO] Log Publish not set, skipping...
2025/10/17 09:10:01.824095 [INFO] Log Publish not set, skipping...
2025/10/17 09:30:01.889596 [INFO] Log Publish not set, skipping...
2025/10/17 09:50:01.939611 [INFO] Log Publish not set, skipping...
2025/10/17 10:10:01.367065 [INFO] Log Publish not set, skipping...
2025/10/17 10:30:01.449067 [INFO] Log Publish not set, skipping...
2025/10/17 10:50:01.527288 [INFO] Log Publish not set, skipping...
2025/10/17 11:10:02.012333 [INFO] Log Publish not set, skipping...
2025/10/17 11:30:01.048503 [INFO] Log Publish not set, skipping...
2025/10/17 11:50:01.062509 [INFO] Log Publish not set, skipping...
2025/10/17 12:10:01.194829 [INFO] Log Publish not set, skipping...
2025/10/17 12:30:01.232774 [INFO] Log Publish not set, skipping...
2025/10/17 12:50:01.254084 [INFO] Log Publish not set, skipping...
2025/10/17 13:10:01.651887 [INFO] Log Publish not set, skipping...
2025/10/17 13:30:01.797614 [INFO] Log Publish not set, skipping...
2025/10/17 13:50:01.836823 [INFO] Log Publish not set, skipping...
2025/10/17 14:10:01.079045 [INFO] Log Publish not set, skipping...
2025/10/17 14:30:01.107366 [INFO] Log Publish not set, skipping...
2025/10/17 14:50:01.138752 [INFO] Log Publish not set, skipping...
2025/10/17 15:10:01.361030 [INFO] Log Publish not set, skipping...
2025/10/17 15:30:01.387858 [INFO] Log Publish not set, skipping...
2025/10/17 15:50:01.447547 [INFO] Log Publish not set, skipping...
2025/10/17 16:10:01.821156 [INFO] Log Publish not set, skipping...
2025/10/17 16:30:01.890118 [INFO] Log Publish not set, skipping...
2025/10/17 16:50:01.932662 [INFO] Log Publish not set, skipping...
2025/10/17 17:10:01.233859 [INFO] Log Publish not set, skipping...
2025/10/17 17:30:01.281851 [INFO] Log Publish not set, skipping...
2025/10/17 17:50:01.344885 [INFO] Log Publish not set, skipping...
2025/10/17 18:10:01.927440 [INFO] Log Publish not set, skipping...
2025/10/17 18:30:01.999635 [INFO] Log Publish not set, skipping...
2025/10/17 18:50:02.057248 [INFO] Log Publish not set, skipping...
2025/10/17 19:10:01.320186 [INFO] Log Publish not set, skipping...
2025/10/17 19:30:01.345010 [INFO] Log Publish not set, skipping...
2025/10/17 19:50:01.363695 [INFO] Log Publish not set, skipping...
2025/10/17 20:10:01.668451 [INFO] Log Publish not set, skipping...
2025/10/17 20:30:01.706027 [INFO] Log Publish not set, skipping...
2025/10/17 20:50:01.755666 [INFO] Log Publish not set, skipping...
2025/10/17 21:10:01.107308 [INFO] Log Publish not set, skipping...
2025/10/17 21:30:01.132036 [INFO] Log Publish not set, skipping...
2025/10/17 21:50:01.151701 [INFO] Log Publish not set, skipping...
2025/10/17 22:10:01.369596 [INFO] Log Publish not set, skipping...
2025/10/17 22:30:01.436511 [INFO] Log Publish not set, skipping...
2025/10/17 22:50:01.468405 [INFO] Log Publish not set, skipping...
2025/10/17 23:10:01.820185 [INFO] Log Publish not set, skipping...
2025/10/17 23:30:01.885274 [INFO] Log Publish not set, skipping...
2025/10/17 23:50:01.935286 [INFO] Log Publish not set, skipping...
2025/10/18 00:10:01.311256 [INFO] Log Publish not set, skipping...
2025/10/18 00:30:01.372955 [INFO] Log Publish not set, skipping...
2025/10/18 00:50:01.418902 [INFO] Log Publish not set, skipping...
2025/10/18 01:10:01.745587 [INFO] Log Publish not set, skipping...
2025/10/18 01:30:01.782754 [INFO] Log Publish not set, skipping...
2025/10/18 01:50:01.812350 [INFO] Log Publish not set, skipping...
2025/10/18 02:10:01.302484 [INFO] Log Publish not set, skipping...
2025/10/18 02:30:01.346338 [INFO] Log Publish not set, skipping...
2025/10/18 02:50:01.370582 [INFO] Log Publish not set, skipping...
2025/10/18 03:10:01.758324 [INFO] Log Publish not set, skipping...
2025/10/18 03:30:01.799984 [INFO] Log Publish not set, skipping...
2025/10/18 03:50:01.853984 [INFO] Log Publish not set, skipping...
2025/10/18 04:10:01.461473 [INFO] Log Publish not set, skipping...
2025/10/18 04:30:01.494426 [INFO] Log Publish not set, skipping...
2025/10/18 04:50:01.535618 [INFO] Log Publish not set, skipping...
2025/10/18 05:10:01.377988 [INFO] Log Publish not set, skipping...
2025/10/18 05:30:01.425692 [INFO] Log Publish not set, skipping...
2025/10/18 05:50:01.475240 [INFO] Log Publish not set, skipping...
2025/10/18 06:10:01.832126 [INFO] Log Publish not set, skipping...
2025/10/18 06:30:01.902465 [INFO] Log Publish not set, skipping...
2025/10/18 06:50:01.951577 [INFO] Log Publish not set, skipping...
2025/10/18 07:10:01.386411 [INFO] Log Publish not set, skipping...
2025/10/18 07:30:01.422525 [INFO] Log Publish not set, skipping...
2025/10/18 07:50:01.467940 [INFO] Log Publish not set, skipping...
2025/10/18 08:10:01.976433 [INFO] Log Publish not set, skipping...
2025/10/18 08:30:02.008348 [INFO] Log Publish not set, skipping...
2025/10/18 08:50:01.023686 [INFO] Log Publish not set, skipping...
2025/10/18 09:10:01.199717 [INFO] Log Publish not set, skipping...
2025/10/18 09:30:01.234375 [INFO] Log Publish not set, skipping...
2025/10/18 09:50:01.261350 [INFO] Log Publish not set, skipping...
2025/10/18 10:10:01.631831 [INFO] Log Publish not set, skipping...
2025/10/18 10:30:01.690607 [INFO] Log Publish not set, skipping...
2025/10/18 10:50:01.749907 [INFO] Log Publish not set, skipping...
2025/10/18 11:10:01.188951 [INFO] Log Publish not set, skipping...
2025/10/18 11:30:01.242997 [INFO] Log Publish not set, skipping...
2025/10/18 11:50:01.261250 [INFO] Log Publish not set, skipping...
2025/10/18 12:10:01.522311 [INFO] Log Publish not set, skipping...
2025/10/18 12:30:01.564436 [INFO] Log Publish not set, skipping...
2025/10/18 12:50:01.604548 [INFO] Log Publish not set, skipping...
2025/10/18 13:10:01.236081 [INFO] Log Publish not set, skipping...
2025/10/18 13:30:01.260076 [INFO] Log Publish not set, skipping...
2025/10/18 13:50:01.324325 [INFO] Log Publish not set, skipping...
2025/10/18 14:10:01.777906 [INFO] Log Publish not set, skipping...
2025/10/18 14:30:01.828996 [INFO] Log Publish not set, skipping...
2025/10/18 14:50:01.888201 [INFO] Log Publish not set, skipping...
2025/10/18 15:10:01.224406 [INFO] Log Publish not set, skipping...
2025/10/18 15:30:01.268003 [INFO] Log Publish not set, skipping...
2025/10/18 15:50:01.293019 [INFO] Log Publish not set, skipping...
2025/10/18 16:10:01.601880 [INFO] Log Publish not set, skipping...
2025/10/18 16:30:01.653015 [INFO] Log Publish not set, skipping...
2025/10/18 16:50:01.694706 [INFO] Log Publish not set, skipping...
2025/10/18 17:10:01.248471 [INFO] Log Publish not set, skipping...
2025/10/18 17:30:01.289945 [INFO] Log Publish not set, skipping...
2025/10/18 17:50:01.331397 [INFO] Log Publish not set, skipping...
2025/10/18 18:10:01.819620 [INFO] Log Publish not set, skipping...
2025/10/18 18:30:01.860908 [INFO] Log Publish not set, skipping...
2025/10/18 18:50:01.898270 [INFO] Log Publish not set, skipping...
2025/10/18 19:10:01.466259 [INFO] Log Publish not set, skipping...
2025/10/18 19:30:01.540628 [INFO] Log Publish not set, skipping...
2025/10/18 19:50:01.588302 [INFO] Log Publish not set, skipping...
2025/10/18 20:10:01.057234 [INFO] Log Publish not set, skipping...
2025/10/18 20:30:01.083358 [INFO] Log Publish not set, skipping...
2025/10/18 20:50:01.100419 [INFO] Log Publish not set, skipping...
2025/10/18 21:10:01.395380 [INFO] Log Publish not set, skipping...
2025/10/18 21:30:01.450628 [INFO] Log Publish not set, skipping...
2025/10/18 21:50:01.496638 [INFO] Log Publish not set, skipping...
2025/10/18 22:10:01.080936 [INFO] Log Publish not set, skipping...
2025/10/18 22:30:01.105638 [INFO] Log Publish not set, skipping...
2025/10/18 22:50:01.131437 [INFO] Log Publish not set, skipping...
2025/10/18 23:10:01.476265 [INFO] Log Publish not set, skipping...
2025/10/18 23:30:01.540876 [INFO] Log Publish not set, skipping...
2025/10/18 23:50:01.575878 [INFO] Log Publish not set, skipping...
2025/10/19 00:10:01.946034 [INFO] Log Publish not set, skipping...
2025/10/19 00:30:01.993238 [INFO] Log Publish not set, skipping...
2025/10/19 00:50:02.018656 [INFO] Log Publish not set, skipping...
2025/10/19 01:10:01.219226 [INFO] Log Publish not set, skipping...
2025/10/19 01:30:01.287738 [INFO] Log Publish not set, skipping...
2025/10/19 01:50:01.320918 [INFO] Log Publish not set, skipping...
2025/10/19 02:10:01.679832 [INFO] Log Publish not set, skipping...
2025/10/19 02:30:01.730393 [INFO] Log Publish not set, skipping...
2025/10/19 02:50:01.787338 [INFO] Log Publish not set, skipping...
2025/10/19 03:10:01.218248 [INFO] Log Publish not set, skipping...
2025/10/19 03:30:01.258066 [INFO] Log Publish not set, skipping...
2025/10/19 03:50:01.293408 [INFO] Log Publish not set, skipping...
2025/10/19 04:10:01.583801 [INFO] Log Publish not set, skipping...
2025/10/19 04:30:01.672099 [INFO] Log Publish not set, skipping...
2025/10/19 04:50:01.725137 [INFO] Log Publish not set, skipping...
2025/10/19 05:10:01.029217 [INFO] Log Publish not set, skipping...
2025/10/19 05:30:01.045195 [INFO] Log Publish not set, skipping...
2025/10/19 05:50:01.060925 [INFO] Log Publish not set, skipping...
2025/10/19 06:10:01.265312 [INFO] Log Publish not set, skipping...
2025/10/19 06:30:01.294617 [INFO] Log Publish not set, skipping...
2025/10/19 06:50:01.327937 [INFO] Log Publish not set, skipping...
2025/10/19 07:10:01.694684 [INFO] Log Publish not set, skipping...
2025/10/19 07:30:01.739458 [INFO] Log Publish not set, skipping...
2025/10/19 07:50:01.770666 [INFO] Log Publish not set, skipping...
2025/10/19 08:10:01.199059 [INFO] Log Publish not set, skipping...
2025/10/19 08:30:01.230446 [INFO] Log Publish not set, skipping...
2025/10/19 08:50:01.259333 [INFO] Log Publish not set, skipping...
2025/10/19 09:10:01.640486 [INFO] Log Publish not set, skipping...
